ID,VENUE_NUMBER,SERVICE_ID,TYPE,PHRASE,WEIGHT,FOR_DAY,FULL_TEXT
25437915,171637,49556,CRG,reservations,0,"2022-04-24 12:46:37","Hotel stay reservation"
25437914,171637,49554,CRG,reservations,0,"2022-04-24 12:44:42",Reservation
25437913,171681,49543,CRG,"check out",0,"2022-04-24 12:41:01","When's check out"
25437912,171480,49542,CRG,"check out",0,"2022-04-24 12:38:21","What time is checkout?"
25437911,171480,49542,CRG,"hours of operation",0,"2022-04-24 12:38:21","What time is checkout?"
25437910,171522,49541,CRG,"check out",0,"2022-04-24 12:14:00","I needed to check out!!!!"
25437909,171522,49540,CRG,"breakfast time",0,"2022-04-24 12:12:46","Breakfast time"
25437908,171480,49539,CRG,"check out",0,"2022-04-24 12:02:54","What time is check out?"
25437907,171480,49539,CRG,"hours of operation",0,"2022-04-24 12:02:54","What time is check out?"
25437906,171637,49538,CRG,phone,0,"2022-04-24 10:24:01","Phone number"
25437905,171522,49533,CRG,"check out",0,"2022-04-24 09:15:22",Checkout
25437904,521,49532,CRG,"cover charge",0,"2022-04-24 07:38:59","how much do you get in the ckub"
25437903,171633,49529,CRG,wifi,0,"2022-04-24 05:55:59","Como me puedo conectar a la Red de Internet"
25437902,521,49526,CRG,beer,0,"2022-04-24 05:41:42",Beer
25437901,521,49524,CRG,"hours of operation",0,"2022-04-24 05:40:52","Closing time"
25437900,171660,49518,CRG,Check-in,0,"2022-04-24 04:38:09","puedo también hacer pre check  in par nuestra segunda  habitación?"
25437899,521,49513,CRG,"reserve a table",0,"2022-04-24 04:02:44","Reserve table"
25437898,521,49512,CRG,"bottle service",0,"2022-04-24 04:02:34","Bottle service"
25437897,521,49507,CRG,"guet list",0,"2022-04-24 01:59:02","Guest list"
25437896,171672,49505,CRG,"check out",0,"2022-04-24 01:15:25","What time is checkout?"
25437895,171672,49505,CRG,"hours of operation",0,"2022-04-24 01:15:25","What time is checkout?"
25437894,171674,49504,CRG,"checkout time",0,"2022-04-24 01:13:53","Checkout time?"
25437893,521,49501,CRG,"hours of operation",0,"2022-04-24 00:55:58","What time the event starts"
25437892,521,49499,CRG,"guet list",0,"2022-04-24 00:53:42","Where can I check the guest list?"
25437891,521,49498,CRG,"cover charge",0,"2022-04-24 00:53:02","Do we have to arrive before 10 to don’t pay cover?"
25437890,521,49497,CRG,"dress code",0,"2022-04-24 00:41:34","Dress code"
25437889,171613,49493,CRG,wifi,0,"2022-04-24 00:30:00","Wifi password?"
25437888,171633,49491,CRG,"order drinks",0,"2022-04-24 00:24:10","Hola buenas tardes tiene servicio ala habitación de bebidas con alcohol ?"
25437887,171522,49490,CRG,wifi,0,"2022-04-24 00:21:51",WiFi
25437886,171633,49489,CRG,"room service",0,"2022-04-24 00:18:36","Tienen room service ?"
25437885,171522,49483,CRG,breakfast,0,"2022-04-24 00:02:14","Your website stated there would be a continental breakfast.
Neko & Nezumi!"
25437884,171522,49481,CRG,breakfast,0,"2022-04-24 00:00:55","What time is breakfast served in the morning?"
25437883,171522,49481,CRG,"hours of operation",0,"2022-04-24 00:00:55","What time is breakfast served in the morning?"
25437882,521,49478,CRG,"cover charge",0,"2022-04-23 23:48:30","what`s the cover charge?"
25437881,171633,49476,CRG,wifi,0,"2022-04-23 23:39:54","Crees puedas pasarme el wifi"
25437880,171681,49474,CRG,wifi,0,"2022-04-23 23:25:06",WiFi
25437879,171557,49472,CRG,"Ice machine",0,"2022-04-23 23:21:39","Where is there an ice machine"
25437878,171557,49472,CRG,location,0,"2022-04-23 23:21:39","Where is there an ice machine"
25437877,171557,49469,CRG,housekeeping,0,"2022-04-23 23:02:33","How do I contact housekeeping?"
25437876,171622,49468,CRG,"channel lineup",0,"2022-04-23 22:49:38","I can't get Channel 43 to come in"
25437875,171660,49466,CRG,spa,0,"2022-04-23 22:44:46","Hola Lexi 
Gracia por tu atención.  Pregunta  está  abierto  el spa y gym."
25437874,171660,49466,CRG,gym,0,"2022-04-23 22:44:46","Hola Lexi 
Gracia por tu atención.  Pregunta  está  abierto  el spa y gym."
25437873,171309,49465,CRG,wifi,0,"2022-04-23 22:41:02","WiFi password"
25437872,171650,49463,CRG,wifi,0,"2022-04-23 22:27:12",WiFi
25437871,171557,49462,CRG,"hours of operation",0,"2022-04-23 22:25:06","Is the rooftop bar open?"
25437870,171557,49462,CRG,bar,0,"2022-04-23 22:25:06","Is the rooftop bar open?"
25437869,171522,49458,CRG,pool,0,"2022-04-23 21:46:41","Is pool towels available"
25437868,171633,49454,CRG,wifi,0,"2022-04-23 21:38:06",Wifi
25437867,521,49442,CRG,"dress code",0,"2022-04-23 19:58:07","Want to know the dress code please"
25437866,171681,49441,CRG,"shuttle service",0,"2022-04-23 19:24:38","There is a shuttle scheduled for Markee wedding. What time does it leave?"
25437865,171681,49441,CRG,"hours of operation",0,"2022-04-23 19:24:38","There is a shuttle scheduled for Markee wedding. What time does it leave?"
25437864,171681,49440,CRG,"shuttle service",0,"2022-04-23 19:24:09","What time is the shuttle for the Markee wedding?"
25437863,171681,49440,CRG,"hours of operation",0,"2022-04-23 19:24:09","What time is the shuttle for the Markee wedding?"
25437862,171483,49435,CRG,"cancel reservation",0,"2022-04-23 18:43:29","I canceled my reservation"
25437861,171483,49434,CRG,"shuttle service",0,"2022-04-23 18:34:33","Can toy get us a shuttle to our cruise ship?"
25437860,171650,49433,CRG,wifi,0,"2022-04-23 18:07:44",WiFi
25437859,171651,49430,CRG,"extra towels",0,"2022-04-23 17:58:45","Could we please get 4 towels, and 4 Washcloths  and a floor towel please?"
25437858,171650,49424,CRG,wifi,0,"2022-04-23 13:59:25",WIFI
25437857,171309,49421,CRG,rent,0,"2022-04-23 13:20:35","I wato rent this same room tonight also"
25437856,171670,49415,CRG,"checkout time",0,"2022-04-23 12:44:29","Check out time?"
25437855,171681,49413,CRG,breakfast,0,"2022-04-23 12:33:54","Hi! Is there a continental breakfast and coffee in the lobby?"
25437854,171681,49413,CRG,coffee,0,"2022-04-23 12:33:54","Hi! Is there a continental breakfast and coffee in the lobby?"
25437853,171681,49412,CRG,breakfast,0,"2022-04-23 12:24:53","What time does breakfast end?"
25437852,171681,49412,CRG,"hours of operation",0,"2022-04-23 12:24:53","What time does breakfast end?"
25437851,171650,49411,CRG,wifi,0,"2022-04-23 11:41:25","Can't connect to wifi"
25437850,171650,49410,CRG,wifi,0,"2022-04-23 11:39:40","How to connect to wifi"
25437849,171660,49409,CRG,"shuttle service",0,"2022-04-23 11:35:53","Hello, do you offer free shuttle for pickup from the airport?"
25437848,171660,49409,CRG,"shuttle service",0,"2022-04-23 11:35:53","Hello, do you offer free shuttle for pickup from the airport?"
25437847,171672,49405,CRG,breakfast,0,"2022-04-23 04:33:10","What is included in Breakfast"
25437846,171615,49404,CRG,coffee,0,"2022-04-23 04:33:04","the amazing housekeeping lady was super helpful and got the tv fixed (i'm not a big TV person) and i brewed hot water through the coffee machine. the sockets seem like a bigger issue to address. i enjoyed my stay, especially the cross breeze through the room. #129"
25437845,171615,49404,CRG,housekeeping,0,"2022-04-23 04:33:04","the amazing housekeeping lady was super helpful and got the tv fixed (i'm not a big TV person) and i brewed hot water through the coffee machine. the sockets seem like a bigger issue to address. i enjoyed my stay, especially the cross breeze through the room. #129"
25437844,171615,49404,CRG,location,0,"2022-04-23 04:33:04","the amazing housekeeping lady was super helpful and got the tv fixed (i'm not a big TV person) and i brewed hot water through the coffee machine. the sockets seem like a bigger issue to address. i enjoyed my stay, especially the cross breeze through the room. #129"
25437843,521,49400,CRG,"reserve a table",0,"2022-04-23 04:00:20","Vio table"
25437842,521,49398,CRG,reservations,0,"2022-04-23 03:48:51","Table reservation"
25437841,521,49398,CRG,"reserve a table",0,"2022-04-23 03:48:51","Table reservation"
25437840,521,49397,CRG,"reserve a table",0,"2022-04-23 03:48:42","Table price"
25437839,171614,49395,CRG,"check out",0,"2022-04-23 03:32:20","What time is checkout?"
25437838,171614,49395,CRG,"hours of operation",0,"2022-04-23 03:32:20","What time is checkout?"
25437837,171615,49387,CRG,"checkout time",0,"2022-04-23 03:13:54","What's the check out time?"
25437836,521,49384,CRG,"cover charge",0,"2022-04-23 01:56:34","Cover charges"
25437835,521,49383,CRG,"dress code",0,"2022-04-23 01:55:35","Dress code"
25437834,171637,49374,CRG,"guest pass",0,"2022-04-23 01:15:22","How much is guest pass"
25437833,521,49371,CRG,"dress code",0,"2022-04-23 01:13:51","dress code banda"
25437832,171681,49363,CRG,breakfast,0,"2022-04-23 00:08:03","Is there complementary breakfast?"
25437831,171650,49362,CRG,wifi,0,"2022-04-23 00:04:38",WiFi
25437830,171681,49359,CRG,"hours of operation",0,"2022-04-22 23:48:36","Hi, what are the hours for the bar?"
25437829,171681,49359,CRG,bar,0,"2022-04-22 23:48:36","Hi, what are the hours for the bar?"
25437828,171681,49357,CRG,tickets,0,"2022-04-22 23:41:53","Are you able to print tickets for me please?"
25437827,171651,49355,CRG,"hours of operation",0,"2022-04-22 23:21:38","If you ask me one more time; I'll enter2 for annoyance"
25437826,171670,49350,CRG,wifi,0,"2022-04-22 23:14:36","Do you have wifi"
25437825,171222,49349,CRG,"tour packages",0,"2022-04-22 23:14:03","night tours"
25437824,171651,49342,CRG,"check out",0,"2022-04-22 22:47:14","I am not in a room I have checked out the hotel and I need to talk to you with someone about my refund"
25437823,171622,49338,CRG,"check out",0,"2022-04-22 22:24:23","When is checkout?"
25437822,171650,49337,CRG,wifi,0,"2022-04-22 22:24:15","Pass code to wifi"
25437821,171522,49336,CRG,amenities,0,"2022-04-22 22:21:03",Amenities
25437820,171651,49332,CRG,"check out",0,"2022-04-22 22:09:49","Did not go through the front desk for checkout."
25437819,521,49324,CRG,"cover charge",0,"2022-04-22 21:38:53","How much is the cover charge"
25437818,521,49309,CRG,"cover charge",0,"2022-04-22 20:54:22","Hi is there a cover fee"
25437817,171681,49306,CRG,"not working",0,"2022-04-22 20:38:54","Ac not working"
25437816,171681,49305,CRG,"hours of operation",0,"2022-04-22 20:26:20","Is bar open today?"
25437815,171681,49305,CRG,bar,0,"2022-04-22 20:26:20","Is bar open today?"
25437814,171309,49302,CRG,wifi,0,"2022-04-22 20:14:10",WiFi
25437813,171674,49300,CRG,refrigerator,0,"2022-04-22 19:31:09","Didn't have a fridge in our room"
25437812,521,49298,CRG,"cancel reservation",0,"2022-04-22 19:18:52","How to cancel reservation"
25437811,171670,49297,CRG,wifi,0,"2022-04-22 19:15:55","What is the password for Wi-Fi?"
25437810,171670,49297,CRG,wifi,0,"2022-04-22 19:15:55","What is the password for Wi-Fi?"
25437809,171222,49292,CRG,"hair dryer",0,"2022-04-22 18:56:58","hair dryer"
25437808,171637,49282,CRG,reservations,0,"2022-04-22 17:35:08","Good afternoon! Would it be possible for me to change the reservation dates to the following week?"
25437807,171650,49265,CRG,wifi,0,"2022-04-22 16:44:19",WiFi
25437806,171222,49262,CRG,reservations,0,"2022-04-22 16:42:59","when is my reservation"
25437805,521,49251,CRG,"dress code",0,"2022-04-22 15:49:36","WHATS YOUR DRESS CODE?"
25437804,171222,49246,CRG,"luggage storage",0,"2022-04-22 15:14:27","Can u help me with my luggage"
25437803,171222,49245,CRG,"shuttle service",0,"2022-04-22 15:12:40","Can you pickup my luggage"
25437802,171222,49245,CRG,"luggage storage",0,"2022-04-22 15:12:40","Can you pickup my luggage"
25437801,171222,49244,CRG,"luggage storage",0,"2022-04-22 15:12:17","Can you help me with my luggage"
25437800,171622,49241,CRG,refrigerator,0,"2022-04-22 14:53:15","The only thing, the fridge does not work."
25437799,171615,49237,CRG,"checkout time",0,"2022-04-22 14:35:07","checkout time"
25437798,171489,49232,CRG,gym,0,"2022-04-22 13:33:57","Do you have a gym?"
25437797,171637,49231,CRG,coffee,0,"2022-04-22 12:55:00","Where can we find coffee"
25437796,171651,49227,CRG,"extra towels",0,"2022-04-22 12:35:43","Two fresh towel"
25437795,171651,49226,CRG,"room service",0,"2022-04-22 12:35:24","Good morning. I need room service. Fresh linens and towels."
25437794,171309,49225,CRG,discount,0,"2022-04-22 12:22:29","I mean at least it discount cuz of Wi-Fi is not working"
25437793,171309,49225,CRG,"not working",0,"2022-04-22 12:22:29","I mean at least it discount cuz of Wi-Fi is not working"
25437792,171309,49225,CRG,wifi,0,"2022-04-22 12:22:29","I mean at least it discount cuz of Wi-Fi is not working"
25437791,171650,49221,CRG,wifi,0,"2022-04-22 11:57:38","I need the password"
25437790,171650,49220,CRG,wifi,0,"2022-04-22 11:56:00","Password needed"
25437789,171650,49219,CRG,wifi,0,"2022-04-22 11:54:03","What is the Wi-Fi password"
25437788,171650,49219,CRG,wifi,0,"2022-04-22 11:54:03","What is the Wi-Fi password"
25437787,171557,49214,CRG,pool,0,"2022-04-22 06:45:29",Pool
25437786,171557,49213,CRG,gym,0,"2022-04-22 06:45:14","Fitness center"
25437785,171557,49212,CRG,gym,0,"2022-04-22 06:45:01","What floor is the fitness center on?"
25437784,521,49211,CRG,"dress code",0,"2022-04-22 06:38:25","dress code"
25437783,171633,49208,CRG,gym,0,"2022-04-22 06:07:55","Uso del gym"
25437782,521,49205,CRG,"cancellation policy",0,"2022-04-22 05:54:22","Cancellation policy"
25437781,171650,49188,CRG,wifi,0,"2022-04-22 03:11:08","It's saying guest password"
25437780,171650,49187,CRG,wifi,0,"2022-04-22 03:10:48","What's the Wi-Fi code"
25437779,171633,49186,CRG,"iron board",0,"2022-04-22 02:56:10","dont have iron in my room"
25437778,171633,49184,CRG,"iron board",0,"2022-04-22 02:53:04","and iron"
25437777,171613,49171,CRG,wifi,0,"2022-04-22 02:06:20","WiFi password please"
25437776,171489,49170,CRG,"not hot",0,"2022-04-22 01:58:15","Cold Drinks"
25437775,171489,49169,CRG,amenities,0,"2022-04-22 01:57:20",Amenities
25437774,171636,49162,CRG,"early checkin",0,"2022-04-22 01:23:29","Quisiera hacer early check in"
25437773,171435,49150,CRG,beer,0,"2022-04-22 00:12:39","There is no beer in the fridge😫🤣"
25437772,171614,49146,CRG,breakfast,0,"2022-04-21 23:34:42","Is breakfast hot?"
25437771,171613,49140,CRG,"Ice machine",0,"2022-04-21 23:02:23","Thanks. Do you have an ice machine?"
25437770,171672,49138,CRG,wifi,0,"2022-04-21 22:55:15","Hi! what is the wifi password"
25437769,521,49134,CRG,"dress code",0,"2022-04-21 22:42:07","Dress code"
25437768,171522,49133,CRG,wifi,0,"2022-04-21 22:37:12","What's the WiFi password"
25437767,171650,49129,CRG,wifi,0,"2022-04-21 22:11:56",WiFi
25437766,521,49125,CRG,"cover charge",0,"2022-04-21 21:34:56","What is the cover for friday?"
25437765,171637,49118,CRG,ATM,0,"2022-04-21 21:15:30","Where can I find the atm?"
25437764,171637,49117,CRG,location,0,"2022-04-21 21:15:15","Where is it?"
25437763,171637,49116,CRG,ATM,0,"2022-04-21 21:15:06","Is there an atm?"
25437762,171522,49113,CRG,wifi,0,"2022-04-21 20:55:25","Is there a new Wifi password?"
25437761,171613,49109,CRG,wifi,0,"2022-04-21 20:36:04","What is the wifi password?"
25437760,171583,49108,CRG,wifi,0,"2022-04-21 20:32:40","What is the WiFi password?"
25437759,171681,49106,CRG,"check out",0,"2022-04-21 20:27:41",Checkout
25437758,171637,49105,CRG,wifi,0,"2022-04-21 20:25:27","How do we access the wifi?"
25437757,171483,49093,CRG,smoking,0,"2022-04-21 19:25:44","I do not smoke, but I use a vape. Can I vape on the balcony?"
25437756,171310,49076,CRG,wifi,0,"2022-04-21 17:46:11",WiFi
25437755,171613,49075,CRG,billing,0,"2022-04-21 17:31:11","9.
I need a receipt emailed to mmunson@utah.gov
Thank you"
25437754,171650,49073,CRG,wifi,0,"2022-04-21 17:02:35",Wifi
25437753,171681,49071,CRG,"late checkout",0,"2022-04-21 15:33:15","Is it possible to have a late checkout. I am a diamond select member"
25437752,171681,49070,CRG,"checkout time",0,"2022-04-21 15:32:00","Good morning is it possible to have a later checkout time? Possibly 1 or 2 o’clock today"
25437751,171681,49069,CRG,"checkout time",0,"2022-04-21 15:31:59","Good morning is it possible to have a later checkout time? Possibly 1 or 2 o’clock today"
25437750,171660,49061,CRG,Check-in,0,"2022-04-21 14:21:35","Good morning, we land at 10am in Cancun. Are we able to check in when we get there?"
25437749,170951,49059,CRG,wifi,0,"2022-04-21 14:15:24","WiFi pass"
25437748,171489,49055,CRG,"extend stay",0,"2022-04-21 13:32:16","Can I extend my stay one more day?"
25437747,171480,49051,CRG,breakfast,0,"2022-04-21 12:38:53","How late is breakfast open"
25437746,171480,49051,CRG,"hours of operation",0,"2022-04-21 12:38:53","How late is breakfast open"
25437745,171681,49050,CRG,"check out",0,"2022-04-21 12:36:39","What date do I checkout of this room"
25437744,171681,49048,CRG,"check out",0,"2022-04-21 12:36:15","When is my checkout date"
25437743,171681,49047,CRG,"check out",0,"2022-04-21 12:36:04","When is my checkout date"
25437742,171650,49045,CRG,wifi,0,"2022-04-21 12:31:56",Wi-Fi
25437741,521,49040,CRG,program,0,"2022-04-21 06:42:58",Events
25437740,521,49039,CRG,"reserve a table",0,"2022-04-21 06:42:45",Table
25437739,521,49038,CRG,"reserve a table",0,"2022-04-21 06:42:35","Vip table"
25437738,521,49037,CRG,"dress code",0,"2022-04-21 06:42:17","Dress code"
